station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,year,month,dir_max_gust,dir_max_gust_flag,extr_max_temp,extr_max_temp_flag,extr_min_temp,extr_min_temp_flag,mean_max_temp,mean_max_temp_flag,mean_min_temp,mean_min_temp_flag,mean_temp,mean_temp_flag,snow_grnd_last_day,snow_grnd_last_day_flag,spd_max_gust,spd_max_gust_flag,total_precip,total_precip_flag,total_rain,total_rain_flag,total_snow,total_snow_flag
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-01-01,1971,01,18,,-3.3,,-36.1,,-17.8,,-27.2,,-22.5,,20,,79,,10.7,,0,,15.2,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-02-01,1971,02,18,,3.9,,-32.8,S,-8.4,,-19.3,,-13.9,,13,,71,,4.6,,0.3,,6.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-03-01,1971,03,18,,5.6,,-23.3,,-1.5,,-12,,-6.8,,3,,66,S,43.7,,7.4,,36.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-04-01,1971,04,27,,20,,-16.7,S,8.7,,-2.2,,3.3,,3,,80,,60.2,,45,,16.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-05-01,1971,05,32,,27.2,S,-3.3,,18.2,,2,,10.1,,0,,74,,47,,47,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-06-01,1971,06,16,,31.7,,1.7,,23.6,,11.4,,17.5,,0,,63,,75.9,,75.9,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-07-01,1971,07,14,,30.6,,4.4,S,22.6,,10.2,,16.4,,0,,92,,115.1,,115.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-08-01,1971,08,18,,33.9,,3.3,,25.6,,11.9,,18.8,,0,,72,,17,,17,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-09-01,1971,09,29,,30.6,,-2.2,,19.9,,6.7,,13.3,,0,,58,,49.8,,49.8,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-10-01,1971,10,18,,19.4,,-10,,11.4,,1.2,,6.3,,18,,97,,72.1,,41.9,,30.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-11-01,1971,11,18,,4.4,,-23.9,S,-2.2,,-9.1,,-5.7,,5,,77,,22.4,,5.3,,18.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1971-12-01,1971,12,18,,0.6,,-30,,-10.3,,-20.1,,-15.2,,8,,63,,5.8,,0.3,,7.1,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-01-01,1972,01,18,,1.1,,-38.9,,-16.6,,-27.4,,-22,,23,,76,S,16,,0,,18.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-02-01,1972,02,18,,1.7,,-36.1,,-13.8,,-24.8,,-19.3,,28,,63,,10.4,,0,,13.2,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-03-01,1972,03,18,,5,,-31.7,,-3.4,,-12.7,,-8.1,,3,,68,,20.1,,4.6,,16,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-04-01,1972,04,32,,22.8,,-16.7,,8.2,,-1.9,,3.2,,0,,60,S,13,,10.9,,2.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-05-01,1972,05,20,,33.3,S,-3.9,,22.3,,6.8,,14.6,,0,,71,,29,,25.9,,3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-06-01,1972,06,32,,33.3,,-1.1,,25.2,,9.5,,17.4,,0,,64,,50.3,,50.3,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-07-01,1972,07,29,,32.2,,1.1,,24.1,,10.1,,17.1,,0,,58,,60.2,,60.2,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-08-01,1972,08,32,,36.1,,3.3,,25.8,,11.2,,18.5,,0,,69,,103.1,,103.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-09-01,1972,09,27,,26.1,,-2.8,,16.5,,4.1,,10.3,,0,,76,,61.2,,60.2,,0.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-10-01,1972,10,34,,20.6,S,-13.3,S,8.4,,-3.5,,2.5,,13,,85,,24.6,,11.2,,15.2,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-11-01,1972,11,32,,2.2,,-21.7,,-3.1,,-10.4,,-6.8,,13,,51,,10.4,,1,,17,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1972-12-01,1972,12,16,,-3.9,,-32.8,,-14.9,,-23.4,,-19.2,,18,,71,,25.4,,0.3,,27.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-01-01,1973,01,16,,5.6,,-38.9,,-8.9,,-19.1,,-14,,13,,61,,2.5,,1.8,,2.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-02-01,1973,02,18,,2.2,,-33.3,,-8.4,,-19.4,,-13.9,,15,,68,,6.4,,0.8,,6.6,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-03-01,1973,03,18,,15.6,,-12.2,,4.7,,-3.7,,0.5,,0,,77,,13.7,,3,,10.2,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-04-01,1973,04,32,,21.1,,-12.2,,9.2,,-4.8,,2.2,,0,,74,,21.1,,20.1,,1.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-05-01,1973,05,36,,27.2,,-7.8,,18.3,,2.8,,10.6,,0,,74,,103.1,,103.1,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-06-01,1973,06,36,,30,S,0,,21.9,,10.5,,16.2,,0,,97,,88.1,,88.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-07-01,1973,07,29,,29.4,,6.1,,24.4,,12.2,,18.3,,0,,109,,122.9,,122.9,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-08-01,1973,08,32,,32.8,,5,,26.7,,13.1,,19.9,,0,,122,,65.5,,65.5,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-09-01,1973,09,32,,25.6,,-3.9,,18.1,,5.9,,12,,0,,74,,82,,82,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-10-01,1973,10,16,,23.3,,-3.9,,13,,2.7,,7.9,,0,,74,,37.1,,34.8,,2.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-11-01,1973,11,16,,3.3,,-21.7,,-3.8,,-11.2,,-7.5,,20,,64,,40.1,,6.9,,37.1,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1973-12-01,1973,12,34,,1.1,,-37.8,,-11.2,,-20.4,,-15.8,,28,,66,,19.1,,6.4,,15.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-01-01,1974,01,16,,-2.2,,-41.7,,-17.1,,-27.8,,-22.5,,56,,76,,39.1,,0.5,,40.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-02-01,1974,02,18,,1.7,,-38.9,,-11.2,,-24.1,,-17.7,,28,,64,,11.2,,0.3,,11.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-03-01,1974,03,32,,2.8,,-32.2,,-5.1,,-17.3,,-11.2,,30,,66,,15.2,,0.8,,14.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-04-01,1974,04,18,,25,,-18.3,,6.9,,-3.4,,1.8,,0,,77,,58.7,,50,,9.1,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-05-01,1974,05,14,,21.7,S,-2.2,S,13.6,,3.6,,8.6,,0,,64,,156,,155.2,,0.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-06-01,1974,06,27,,35.6,,2.8,,24.6,,9.6,,17.1,,0,,76,,17.8,,17.8,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-07-01,1974,07,32,,33.3,,8.3,,28.9,,14.9,,21.9,,0,,71,,32,,32,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-08-01,1974,08,25,,31.7,,3.3,S,22.7,,10.7,,16.7,,0,,76,S,109.7,,109.7,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-09-01,1974,09,32,,28.9,,-4.4,,16.3,,3.4,,9.9,,0,,77,,46,,42.9,,2.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-10-01,1974,10,16,,26.1,,-7.2,,12.8,,-0.9,,6,,0,,77,,5.3,,3.3,,2.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-11-01,1974,11,32,,11.7,,-18.3,,1.4,,-8,,-3.3,,3,,64,,5.6,,0.8,,10.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1974-12-01,1974,12,2,,4.4,S,-21.1,S,-4.2,,-13.1,,-8.7,,8,,66,,13,,0,T,18.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-01-01,1975,01,32,,-2.2,S,-32.8,,-10.8,,-20.9,,-15.9,,33,,93,,45.7,,0.3,,51.6,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-02-01,1975,02,32,,1.1,,-33.3,,-10.8,,-22.4,,-16.6,,30,,63,,15.5,,0.5,,18.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-03-01,1975,03,29,,3.9,,-27.8,,-5.6,,-15.9,,-10.8,,25,,66,,18.8,,1.5,,19.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-04-01,1975,04,14,,17.8,,-25.6,,6.8,,-2.4,,2.2,,0,T,89,,45.7,,41.9,,3.6,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-05-01,1975,05,18,,26.7,,-0.6,,19,,5.4,,12.2,,0,,76,,47.2,,45,,2.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-06-01,1975,06,14,,31.1,,3.3,,22.9,,10.9,,16.9,,0,,74,,120.1,,120.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-07-01,1975,07,18,,35.6,S,7.2,,28.4,,14.6,,21.5,,0,,71,,58.2,,58.2,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-08-01,1975,08,32,,30.6,,3.3,,22.3,,11.1,,16.7,,0,,106,,132.6,,132.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-09-01,1975,09,34,,27.2,,-2.2,,17.4,,4.4,,10.9,,0,,66,,41.7,,41.7,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-10-01,1975,10,27,,26.7,,-6.1,,12.4,,1.4,,6.9,,0,,76,,38.1,,36.6,,2.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-11-01,1975,11,18,,23.9,,-25.6,,3.1,,-6.8,,-1.9,,13,,66,,13,,2.3,,15.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1975-12-01,1975,12,18,,6.1,,-33.9,,-8.4,,-19.8,,-14.1,,13,,66,,17,,0,T,18.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-01-01,1976,01,18,,3.3,,-35.6,,-12.1,,-24.1,,-18.1,,20,,79,,29.7,,0,T,37.1,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-02-01,1976,02,32,,5.6,,-31.1,,-5.8,,-17.4,,-11.6,,18,,60,S,22.9,,0.3,,30,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-03-01,1976,03,36,,6.1,,-32.8,,-3.9,,-16.1,,-10,,10,,76,,22.9,,3.8,,29,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-04-01,1976,04,9,,22.8,,-7.2,,12.8,,-0.9,,6,,0,,63,,31.5,,29.2,,2.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-05-01,1976,05,18,,29.4,,-8.3,,20.2,,3.3,,11.8,,0,,60,,10.4,,10.4,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-06-01,1976,06,25,,31.1,S,2.8,,24.2,,12.3,,18.3,,0,,100,,182.4,,182.4,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-07-01,1976,07,16,,31.7,,6.1,,26.7,,12.7,,19.7,,0,,69,,36.8,,36.8,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-08-01,1976,08,25,,36.1,,3.9,,26.4,,12.2,,19.3,,0,,71,,58.9,,58.9,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-09-01,1976,09,29,,34.4,,-3.3,S,21.2,,5.4,,13.3,,0,,76,,9.9,,9.9,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-10-01,1976,10,20,,28.3,,-13.9,,9.3,,-3.2,,3.1,,0,,90,,2.5,,2.5,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-11-01,1976,11,29,,13.3,,-26.7,,-0.1,,-11.5,,-5.8,,0,T,77,,0.8,,0,T,1.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1976-12-01,1976,12,18,,2.8,,-34.4,,-12,,-25,,-18.5,,10,,74,,18,,0,,20.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-01-01,1977,01,36,,-1.2,,-38,,-16.1,,-25.9,,-21,,23,,76,,12.5,,0,T,12.9,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-02-01,1977,02,36,,3.8,,-33.7,,-6.6,,-16.7,,-11.7,,44,,72,,20.9,,0,T,23.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-03-01,1977,03,2,,16,,-22.5,,2.3,,-7.9,,-2.8,,0,,93,,9.9,,7.3,,4.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-04-01,1977,04,25,,29.7,,-11.1,,16,,-1.3,,7.4,,0,,80,,5.2,,4.7,,1.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-05-01,1977,05,18,,32.6,,-1.8,,24.4,,11.1,,17.8,,0,,104,,177.7,,177.7,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-06-01,1977,06,32,,29.5,,5.6,,22,,11.3,,16.7,,0,,93,,88.4,,88.4,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-07-01,1977,07,27,,31.6,,8.3,,25.7,,13,,19.4,,0,,74,,85.2,,85.2,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-08-01,1977,08,33,,28.9,,2,,20.8,,8,,14.4,,0,,69,,89.6,,89.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-09-01,1977,09,33,,25.4,S,0.1,,16.6,,8.1,,12.4,,0,,80,,148.2,,148.2,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-10-01,1977,10,31,,23.3,,-4.9,,13.6,,1.4,,7.5,,0,,63,,30.2,,30.2,,0,T
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-11-01,1977,11,35,,17.8,,-25.3,,-0.5,,-9,,-4.8,,12,,85,,28.4,,0.6,,28.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1977-12-01,1977,12,17,,1.8,,-33.8,,-13.1,,-21.7,,-17.4,,15,,56,,18.8,,1.6,,18.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-01-01,1978,01,3,,-2.1,,-33.3,,-16.8,,-25.3,,-21.1,,18,,80,,10.3,,0,,10.9,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-02-01,1978,02,35,,-1,S,-36,,-12.3,,-23.1,,-17.7,,21,,56,,7.5,,0,,8.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-03-01,1978,03,32,,5.8,,-26.7,,-2.7,,-13.6,,-8.2,,0,T,76,,11.4,,8.2,,3.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-04-01,1978,04,31,,22.7,,-10.4,,8.7,,-1.9,,3.4,,0,,67,,22.8,,19.4,,3.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-05-01,1978,05,31,,28.9,,-1.1,,21.4,,7.6,,14.5,,0,,70,,122.6,,122.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-06-01,1978,06,1,,31.1,,1.1,,22.7,,9.4,,16.1,,0,,83,,51.5,,51.5,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-07-01,1978,07,3,,30.4,,5.8,,24.8,,12.9,,18.9,,0,,80,,60.6,,60.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-08-01,1978,08,29,,34.9,,1.4,,24.2,,10.6,,17.4,,0,,70,,18.5,,18.5,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-09-01,1978,09,10,,36.2,,1.8,,20.6,,8.6,,14.6,,0,,80,,82.6,,82.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-10-01,1978,10,20,,22.4,,-5.6,,11.6,,0.9,,6.3,,0,,81,,10.2,,9.4,,0.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-11-01,1978,11,28,,17.3,,-30.7,,-3,,-13.7,,-8.4,,26,,106,,42.6,,8.2,,36.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1978-12-01,1978,12,17,,0.3,,-34.7,,-12.8,,-22.7,,-17.8,,33,,85,,20.9,,0,T,20.4,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-01-01,1979,01,18,,-5.2,,-37.7,,-17.8,,-27.1,,-22.5,,35,,59,,9,,0,,9.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-02-01,1979,02,18,,-7.2,,-38.8,,-16.8,,-27.2,,-22,,42,,70,,20.1,,0,,20.9,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-03-01,1979,03,3,,4.2,,-26.6,,-5.1,,-14.6,,-9.9,,32,,78,,45.3,,8.1,,38.1,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-04-01,1979,04,19,,14.6,,-26.3,,3.9,,-5.1,,-0.6,,0,T,76,,73.5,,47.8,,22.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-05-01,1979,05,25,,27.2,S,-2.9,S,12.6,,2,,7.3,,0,,80,,93.1,,82.6,,8.3,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-06-01,1979,06,20,,34,,3.8,,22.7,,9.6,,16.2,,0,,89,,65.1,,65.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-07-01,1979,07,31,,32.7,,7,,27.5,,14.3,,20.9,,0,,81,,23.1,,23.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-08-01,1979,08,24,,29.5,,4,,22.9,,9.8,,16.4,,0,,93,,76.1,,76.1,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-09-01,1979,09,29,,32.8,,1.3,,19.3,,6.6,,13,,0,,76,,24.9,,24.9,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-10-01,1979,10,33,,21.4,,-10.6,,9.7,,-1.1,,4.3,,0,,87,,15.4,,13.6,,1.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-11-01,1979,11,32,,7.5,,-18.1,,-1.2,,-8.7,,-5,,5,,74,,14.6,,0.6,,16.2,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1979-12-01,1979,12,18,,2,,-28.4,,-4.9,,-14.7,,-9.8,,7,,85,,11.3,,1,,10.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-01-01,1980,01,31,,0,,-32.3,,-13.9,,-23.6,,-18.8,,24,,98,,34,,0,T,35.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-02-01,1980,02,16,,-1.7,,-35.2,,-11.2,,-20.5,,-15.9,,25,,72,,17.6,,0,,18.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-03-01,1980,03,35,,8,,-30.7,,-4,,-16,,-10,,1,,78,,13.2,,0,T,13.6,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-04-01,1980,04,33,,34.3,,-7,,16.1,,-0.3,,7.9,,0,,98,,0,T,0,T,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-05-01,1980,05,34,,37,,-4.7,,23.8,,7.5,,15.7,,0,,98,,7.8,,7,,0.8,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-06-01,1980,06,13,,34.4,,0.8,S,24,,9.6,,16.8,,0,,83,,44.6,,44.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-07-01,1980,07,19,,34.8,,5.5,,27.3,,13.5,,20.4,,0,,78,,23.7,,23.7,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-08-01,1980,08,12,,30.7,,3.5,,22.5,,11.3,,16.9,,0,,83,,109.8,,109.8,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-09-01,1980,09,28,,33.3,,-4.2,,16.9,,5.5,,11.2,,0,,81,,85.6,,85.6,,0,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-10-01,1980,10,34,,24.3,,-8.9,,8.6,,-0.5,,4.1,,0,,102,,33,,29.5,,3.5,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-11-01,1980,11,33,,16,,-21.5,,2.4,,-6.4,,-2,,2,,61,,25,,4.3,,20.7,
WINNIPEG RICHARDSON INT'L A,3698,NA,MB,49.92,-97.23,238.7,5023222,71852,YWG,1980-12-01,1980,12,33,,6.4,,-30.3,,-10.2,,-20.6,,-15.4,,2,,83,,11,,2.8,,8.8,
